user_id,age,gender,location,time_spent,num_sessions,level,tasks_completed,registration_date,event_date,revenue,purchases,event_type,Earnings_advertisement
2542,48,Male,Norway,997,66,32,160,2022-04-07,2022-04-28,80,82,shop,0
2542,48,Male,Norway,997,66,32,160,2022-04-07,2022-05-14,45,54,shop,0
2542,48,Male,Norway,997,66,32,160,2022-04-07,2022-05-22,100,5,shop,0
2542,48,Male,Norway,997,66,32,160,2022-04-07,2022-05-26,18,35,shop,0
2543,46,Male,Netherlands,1997,1,17,85,2022-01-01,2022-01-10,0,0,view_advert,84
2544,28,Female,San Marino,2536,5,2,10,2022-01-28,2022-05-30,0,0,login,0
2544,28,Female,San Marino,2536,5,2,10,2022-01-28,2022-03-21,88,66,shop,0
2544,28,Female,San Marino,2536,5,2,10,2022-01-28,2022-04-19,0,0,login,0
2544,28,Female,San Marino,2536,5,2,10,2022-01-28,2022-04-17,0,0,view_advert,80
2544,28,Female,San Marino,2536,5,2,10,2022-01-28,2022-02-19,0,0,view_advert,41
2544,28,Female,San Marino,2536,5,2,10,2022-01-28,2022-03-04,0,0,view_advert,50
2544,28,Female,San Marino,2536,5,2,10,2022-01-28,2022-04-18,17,30,shop,0
2544,28,Female,San Marino,2536,5,2,10,2022-01-28,2022-05-21,0,0,view_advert,39
2545,40,Male,Austria,1560,96,22,110,2022-04-24,2022-05-13,25,98,shop,0
2545,40,Male,Austria,1560,96,22,110,2022-04-24,2022-04-24,0,0,view_advert,16
2545,40,Male,Austria,1560,96,22,110,2022-04-24,2022-06-11,53,48,shop,0
2545,40,Male,Austria,1560,96,22,110,2022-04-24,2022-06-29,73,7,shop,0
2545,40,Male,Austria,1560,96,22,110,2022-04-24,2022-05-11,0,0,view_advert,83
2545,40,Male,Austria,1560,96,22,110,2022-04-24,2022-06-07,0,0,view_advert,56
2545,40,Male,Austria,1560,96,22,110,2022-04-24,2022-06-05,0,0,login,0
2546,16,Female,San Marino,1787,32,16,80,2022-04-18,2022-06-05,0,0,view_advert,86
2546,16,Female,San Marino,1787,32,16,80,2022-04-18,2022-04-28,67,12,shop,0
2546,16,Female,San Marino,1787,32,16,80,2022-04-18,2022-05-26,2,15,shop,0
2546,16,Female,San Marino,1787,32,16,80,2022-04-18,2022-05-26,68,85,shop,0
2546,16,Female,San Marino,1787,32,16,80,2022-04-18,2022-05-22,0,0,login,0
2546,16,Female,San Marino,1787,32,16,80,2022-04-18,2022-05-30,0,0,login,0
2546,16,Female,San Marino,1787,32,16,80,2022-04-18,2022-05-01,41,96,shop,0
2546,16,Female,San Marino,1787,32,16,80,2022-04-18,2022-06-18,4,100,shop,0
2546,16,Female,San Marino,1787,32,16,80,2022-04-18,2022-06-06,90,77,shop,0
2546,16,Female,San Marino,1787,32,16,80,2022-04-18,2022-05-25,0,0,login,0
2546,16,Female,San Marino,1787,32,16,80,2022-04-18,2022-06-17,0,0,login,0
2547,41,Male,Austria,729,90,25,125,2022-06-18,2022-06-21,0,0,view_advert,56
2547,41,Male,Austria,729,90,25,125,2022-06-18,2022-06-24,0,0,view_advert,18
2547,41,Male,Austria,729,90,25,125,2022-06-18,2022-06-29,0,0,view_advert,4
2547,41,Male,Austria,729,90,25,125,2022-06-18,2022-06-20,0,0,login,0
2547,41,Male,Austria,729,90,25,125,2022-06-18,2022-06-18,0,0,view_advert,11
2547,41,Male,Austria,729,90,25,125,2022-06-18,2022-06-22,0,0,login,0
2547,41,Male,Austria,729,90,25,125,2022-06-18,2022-06-28,0,0,view_advert,20
2547,41,Male,Austria,729,90,25,125,2022-06-18,2022-06-24,0,0,view_advert,70
2547,41,Male,Austria,729,90,25,125,2022-06-18,2022-06-19,0,0,login,0
2548,49,Male,Montenegro,2464,62,22,110,2022-05-30,2022-06-18,0,0,login,0
2548,49,Male,Montenegro,2464,62,22,110,2022-05-30,2022-06-17,0,0,view_advert,22
2548,49,Male,Montenegro,2464,62,22,110,2022-05-30,2022-05-30,0,0,view_advert,38
2548,49,Male,Montenegro,2464,62,22,110,2022-05-30,2022-06-15,0,0,login,0
2548,49,Male,Montenegro,2464,62,22,110,2022-05-30,2022-06-04,0,0,view_advert,78
2548,49,Male,Montenegro,2464,62,22,110,2022-05-30,2022-06-01,27,98,shop,0
2548,49,Male,Montenegro,2464,62,22,110,2022-05-30,2022-06-28,0,0,view_advert,15
2548,49,Male,Montenegro,2464,62,22,110,2022-05-30,2022-06-12,0,0,login,0
2549,47,Female,Bosnia and Herzegovina,3541,31,8,40,2022-02-26,2022-06-03,0,0,login,0
2549,47,Female,Bosnia and Herzegovina,3541,31,8,40,2022-02-26,2022-04-24,0,77,shop,0
2549,47,Female,Bosnia and Herzegovina,3541,31,8,40,2022-02-26,2022-06-12,0,0,view_advert,86
2549,47,Female,Bosnia and Herzegovina,3541,31,8,40,2022-02-26,2022-05-12,31,100,shop,0
2550,28,Male,Andorra,1041,90,6,30,2022-06-24,2022-06-28,8,35,shop,0
2550,28,Male,Andorra,1041,90,6,30,2022-06-24,2022-06-24,0,0,view_advert,66
2550,28,Male,Andorra,1041,90,6,30,2022-06-24,2022-06-27,0,0,login,0
2550,28,Male,Andorra,1041,90,6,30,2022-06-24,2022-06-26,74,97,shop,0
2550,28,Male,Andorra,1041,90,6,30,2022-06-24,2022-06-27,0,0,login,0
2550,28,Male,Andorra,1041,90,6,30,2022-06-24,2022-06-29,0,0,login,0
2550,28,Male,Andorra,1041,90,6,30,2022-06-24,2022-06-25,90,8,shop,0
2550,28,Male,Andorra,1041,90,6,30,2022-06-24,2022-06-24,0,0,login,0
2551,27,Male,Albania,2580,98,14,70,2022-02-13,2022-02-24,80,7,shop,0
2552,17,Female,Finland,670,24,34,170,2022-03-24,2022-06-22,0,0,view_advert,27
2553,44,Male,San Marino,2496,25,32,160,2022-05-21,2022-06-22,81,18,shop,0
2553,44,Male,San Marino,2496,25,32,160,2022-05-21,2022-05-28,0,0,login,0
2553,44,Male,San Marino,2496,25,32,160,2022-05-21,2022-06-17,0,0,login,0
2554,21,Male,Malta,428,42,30,150,2022-03-14,2022-04-21,0,0,view_advert,0
2554,21,Male,Malta,428,42,30,150,2022-03-14,2022-06-11,88,26,shop,0
2554,21,Male,Malta,428,42,30,150,2022-03-14,2022-06-17,64,59,shop,0
2555,28,Female,Finland,722,12,19,95,2022-06-27,2022-06-29,0,0,login,0
2555,28,Female,Finland,722,12,19,95,2022-06-27,2022-06-27,0,0,login,0
2556,32,Female,San Marino,1455,1,1,5,2022-04-25,2022-06-16,0,0,login,0
2556,32,Female,San Marino,1455,1,1,5,2022-04-25,2022-05-09,39,56,shop,0
2556,32,Female,San Marino,1455,1,1,5,2022-04-25,2022-06-13,0,0,view_advert,38
2556,32,Female,San Marino,1455,1,1,5,2022-04-25,2022-05-20,0,0,view_advert,73
2556,32,Female,San Marino,1455,1,1,5,2022-04-25,2022-05-19,0,0,view_advert,39
2556,32,Female,San Marino,1455,1,1,5,2022-04-25,2022-06-24,0,0,login,0
2557,43,Male,Finland,3222,90,31,155,2022-02-02,2022-06-01,0,0,view_advert,7
2557,43,Male,Finland,3222,90,31,155,2022-02-02,2022-02-16,80,56,shop,0
2558,43,Female,Spain,1246,12,4,20,2022-01-13,2022-01-20,0,0,view_advert,55
2558,43,Female,Spain,1246,12,4,20,2022-01-13,2022-03-05,0,0,login,0
2558,43,Female,Spain,1246,12,4,20,2022-01-13,2022-04-21,0,0,view_advert,100
2558,43,Female,Spain,1246,12,4,20,2022-01-13,2022-02-14,0,0,login,0
2559,19,Male,Netherlands,1289,24,34,170,2022-04-21,2022-04-26,79,87,shop,0
2559,19,Male,Netherlands,1289,24,34,170,2022-04-21,2022-05-04,19,7,shop,0
2559,19,Male,Netherlands,1289,24,34,170,2022-04-21,2022-05-25,0,0,view_advert,46
2559,19,Male,Netherlands,1289,24,34,170,2022-04-21,2022-06-10,0,0,view_advert,36
2560,42,Male,Greece,1271,61,13,65,2022-03-27,2022-05-11,0,0,login,0
2560,42,Male,Greece,1271,61,13,65,2022-03-27,2022-03-28,0,0,login,0
2561,35,Female,Luxembourg,1833,68,6,30,2022-01-22,2022-01-25,90,8,shop,0
2561,35,Female,Luxembourg,1833,68,6,30,2022-01-22,2022-03-21,0,0,view_advert,58
2561,35,Female,Luxembourg,1833,68,6,30,2022-01-22,2022-05-08,0,0,view_advert,62
2561,35,Female,Luxembourg,1833,68,6,30,2022-01-22,2022-04-07,48,65,shop,0
2561,35,Female,Luxembourg,1833,68,6,30,2022-01-22,2022-02-25,0,0,view_advert,1
2561,35,Female,Luxembourg,1833,68,6,30,2022-01-22,2022-02-22,0,0,view_advert,63
2561,35,Female,Luxembourg,1833,68,6,30,2022-01-22,2022-06-13,84,48,shop,0
2562,19,Male,Kosovo,3575,17,16,80,2022-02-10,2022-05-09,80,12,shop,0
2562,19,Male,Kosovo,3575,17,16,80,2022-02-10,2022-06-12,0,0,login,0
2562,19,Male,Kosovo,3575,17,16,80,2022-02-10,2022-02-24,0,0,login,0
2562,19,Male,Kosovo,3575,17,16,80,2022-02-10,2022-06-25,0,0,login,0
2562,19,Male,Kosovo,3575,17,16,80,2022-02-10,2022-05-17,0,0,view_advert,8
2563,26,Male,Kosovo,3073,32,34,170,2022-04-06,2022-05-21,0,0,login,0
2563,26,Male,Kosovo,3073,32,34,170,2022-04-06,2022-04-08,37,38,shop,0
2563,26,Male,Kosovo,3073,32,34,170,2022-04-06,2022-05-02,0,0,login,0
2564,25,Female,Ukraine,3070,87,37,185,2022-02-10,2022-03-02,0,0,view_advert,74
2564,25,Female,Ukraine,3070,87,37,185,2022-02-10,2022-03-26,0,0,login,0
2564,25,Female,Ukraine,3070,87,37,185,2022-02-10,2022-05-19,0,0,login,0
2564,25,Female,Ukraine,3070,87,37,185,2022-02-10,2022-04-07,0,0,login,0
2564,25,Female,Ukraine,3070,87,37,185,2022-02-10,2022-04-18,24,62,shop,0
2564,25,Female,Ukraine,3070,87,37,185,2022-02-10,2022-06-24,8,29,shop,0
2564,25,Female,Ukraine,3070,87,37,185,2022-02-10,2022-03-20,7,64,shop,0
2565,34,Female,Slovenia,3220,91,17,85,2022-02-02,2022-03-05,31,30,shop,0
2565,34,Female,Slovenia,3220,91,17,85,2022-02-02,2022-03-31,0,0,view_advert,94
2565,34,Female,Slovenia,3220,91,17,85,2022-02-02,2022-03-31,0,0,view_advert,85
2565,34,Female,Slovenia,3220,91,17,85,2022-02-02,2022-03-09,0,0,view_advert,83
2565,34,Female,Slovenia,3220,91,17,85,2022-02-02,2022-06-24,0,0,view_advert,13
2565,34,Female,Slovenia,3220,91,17,85,2022-02-02,2022-05-08,0,0,login,0
2566,18,Female,Bulgaria,2887,93,3,15,2022-03-20,2022-06-15,96,37,shop,0
2566,18,Female,Bulgaria,2887,93,3,15,2022-03-20,2022-06-06,0,0,login,0
2566,18,Female,Bulgaria,2887,93,3,15,2022-03-20,2022-06-25,0,0,view_advert,49
2566,18,Female,Bulgaria,2887,93,3,15,2022-03-20,2022-04-23,78,63,shop,0
2566,18,Female,Bulgaria,2887,93,3,15,2022-03-20,2022-04-14,0,0,login,0
2566,18,Female,Bulgaria,2887,93,3,15,2022-03-20,2022-04-15,0,0,login,0
2566,18,Female,Bulgaria,2887,93,3,15,2022-03-20,2022-06-10,54,82,shop,0
2566,18,Female,Bulgaria,2887,93,3,15,2022-03-20,2022-06-02,0,0,login,0
2566,18,Female,Bulgaria,2887,93,3,15,2022-03-20,2022-04-18,0,0,login,0
2566,18,Female,Bulgaria,2887,93,3,15,2022-03-20,2022-05-11,0,0,view_advert,4
2566,18,Female,Bulgaria,2887,93,3,15,2022-03-20,2022-04-17,0,0,login,0
2566,18,Female,Bulgaria,2887,93,3,15,2022-03-20,2022-05-16,0,0,view_advert,92
2567,24,Male,Czech Republic,2474,67,19,95,2022-03-22,2022-05-17,0,0,view_advert,11
2567,24,Male,Czech Republic,2474,67,19,95,2022-03-22,2022-03-30,0,0,login,0
2567,24,Male,Czech Republic,2474,67,19,95,2022-03-22,2022-05-17,0,0,login,0
2567,24,Male,Czech Republic,2474,67,19,95,2022-03-22,2022-05-13,68,16,shop,0
2567,24,Male,Czech Republic,2474,67,19,95,2022-03-22,2022-05-15,77,9,shop,0
2567,24,Male,Czech Republic,2474,67,19,95,2022-03-22,2022-04-23,0,0,view_advert,79
2567,24,Male,Czech Republic,2474,67,19,95,2022-03-22,2022-04-24,84,56,shop,0
2567,24,Male,Czech Republic,2474,67,19,95,2022-03-22,2022-04-05,0,0,view_advert,95
2567,24,Male,Czech Republic,2474,67,19,95,2022-03-22,2022-06-29,0,0,login,0
2567,24,Male,Czech Republic,2474,67,19,95,2022-03-22,2022-04-21,30,36,shop,0
2567,24,Male,Czech Republic,2474,67,19,95,2022-03-22,2022-05-26,0,0,login,0
2568,29,Female,Spain,250,48,36,180,2022-03-18,2022-04-26,0,0,view_advert,85
2569,47,Female,Luxembourg,1343,11,40,200,2022-05-30,2022-06-13,0,0,login,0
2569,47,Female,Luxembourg,1343,11,40,200,2022-05-30,2022-06-26,16,56,shop,0
2569,47,Female,Luxembourg,1343,11,40,200,2022-05-30,2022-06-27,11,100,shop,0
2569,47,Female,Luxembourg,1343,11,40,200,2022-05-30,2022-06-25,94,88,shop,0
2569,47,Female,Luxembourg,1343,11,40,200,2022-05-30,2022-06-11,0,0,view_advert,64
2569,47,Female,Luxembourg,1343,11,40,200,2022-05-30,2022-06-23,78,15,shop,0
2570,29,Male,United Kingdom,1931,17,24,120,2022-01-18,2022-04-10,75,31,shop,0
2570,29,Male,United Kingdom,1931,17,24,120,2022-01-18,2022-03-28,88,1,shop,0
2571,47,Male,North Macedonia,1673,78,34,170,2022-05-19,2022-05-25,0,0,login,0
2571,47,Male,North Macedonia,1673,78,34,170,2022-05-19,2022-06-20,70,40,shop,0
2571,47,Male,North Macedonia,1673,78,34,170,2022-05-19,2022-06-01,0,0,view_advert,34
2571,47,Male,North Macedonia,1673,78,34,170,2022-05-19,2022-06-09,0,0,login,0
2571,47,Male,North Macedonia,1673,78,34,170,2022-05-19,2022-06-20,0,0,login,0
2571,47,Male,North Macedonia,1673,78,34,170,2022-05-19,2022-06-04,68,95,shop,0
2571,47,Male,North Macedonia,1673,78,34,170,2022-05-19,2022-05-31,33,49,shop,0
2572,49,Female,Iceland,1044,5,23,115,2022-03-30,2022-06-14,0,0,login,0
2572,49,Female,Iceland,1044,5,23,115,2022-03-30,2022-04-01,0,0,view_advert,26
2572,49,Female,Iceland,1044,5,23,115,2022-03-30,2022-04-16,0,0,login,0
2572,49,Female,Iceland,1044,5,23,115,2022-03-30,2022-05-03,75,31,shop,0
2572,49,Female,Iceland,1044,5,23,115,2022-03-30,2022-03-31,0,0,view_advert,25
2572,49,Female,Iceland,1044,5,23,115,2022-03-30,2022-06-29,34,61,shop,0
2572,49,Female,Iceland,1044,5,23,115,2022-03-30,2022-04-10,63,67,shop,0
2572,49,Female,Iceland,1044,5,23,115,2022-03-30,2022-04-07,0,0,view_advert,35
2572,49,Female,Iceland,1044,5,23,115,2022-03-30,2022-06-04,0,0,login,0
2572,49,Female,Iceland,1044,5,23,115,2022-03-30,2022-04-27,0,0,view_advert,0
2572,49,Female,Iceland,1044,5,23,115,2022-03-30,2022-06-08,23,83,shop,0
2573,32,Female,Switzerland,431,4,8,40,2022-03-06,2022-06-29,0,0,view_advert,12
2573,32,Female,Switzerland,431,4,8,40,2022-03-06,2022-06-09,0,0,login,0
2573,32,Female,Switzerland,431,4,8,40,2022-03-06,2022-06-13,0,0,view_advert,71
2573,32,Female,Switzerland,431,4,8,40,2022-03-06,2022-03-17,0,0,login,0
2573,32,Female,Switzerland,431,4,8,40,2022-03-06,2022-06-02,42,20,shop,0
2573,32,Female,Switzerland,431,4,8,40,2022-03-06,2022-06-06,10,36,shop,0
2573,32,Female,Switzerland,431,4,8,40,2022-03-06,2022-05-16,0,0,view_advert,38
2573,32,Female,Switzerland,431,4,8,40,2022-03-06,2022-04-01,0,0,view_advert,100
2574,40,Male,Ukraine,930,13,8,40,2022-03-30,2022-06-10,0,0,view_advert,40
2574,40,Male,Ukraine,930,13,8,40,2022-03-30,2022-04-17,0,0,view_advert,58
2574,40,Male,Ukraine,930,13,8,40,2022-03-30,2022-06-01,12,59,shop,0
2574,40,Male,Ukraine,930,13,8,40,2022-03-30,2022-04-26,80,94,shop,0
2574,40,Male,Ukraine,930,13,8,40,2022-03-30,2022-04-16,0,0,login,0
2574,40,Male,Ukraine,930,13,8,40,2022-03-30,2022-06-17,96,70,shop,0
2574,40,Male,Ukraine,930,13,8,40,2022-03-30,2022-05-04,0,0,view_advert,22
2574,40,Male,Ukraine,930,13,8,40,2022-03-30,2022-05-29,0,0,view_advert,88
2574,40,Male,Ukraine,930,13,8,40,2022-03-30,2022-04-13,0,0,login,0
2574,40,Male,Ukraine,930,13,8,40,2022-03-30,2022-06-26,0,0,view_advert,100
2575,45,Male,Slovenia,2785,48,30,150,2022-05-04,2022-06-16,0,0,login,0
2575,45,Male,Slovenia,2785,48,30,150,2022-05-04,2022-06-01,0,0,login,0
2575,45,Male,Slovenia,2785,48,30,150,2022-05-04,2022-06-01,0,0,login,0
2576,25,Female,Sweden,3552,42,18,90,2022-06-23,2022-06-29,0,0,view_advert,63
2576,25,Female,Sweden,3552,42,18,90,2022-06-23,2022-06-28,0,0,view_advert,21
2576,25,Female,Sweden,3552,42,18,90,2022-06-23,2022-06-26,0,0,shop,0
2577,17,Male,Luxembourg,1816,67,33,165,2022-03-17,2022-06-23,0,0,view_advert,16
2577,17,Male,Luxembourg,1816,67,33,165,2022-03-17,2022-04-27,0,0,view_advert,95
2577,17,Male,Luxembourg,1816,67,33,165,2022-03-17,2022-06-21,0,0,login,0
2577,17,Male,Luxembourg,1816,67,33,165,2022-03-17,2022-03-27,0,0,view_advert,41
2577,17,Male,Luxembourg,1816,67,33,165,2022-03-17,2022-06-05,0,0,login,0
2578,23,Female,Sweden,943,52,31,155,2022-02-08,2022-06-14,13,94,shop,0
2578,23,Female,Sweden,943,52,31,155,2022-02-08,2022-05-26,17,67,shop,0
2578,23,Female,Sweden,943,52,31,155,2022-02-08,2022-02-08,63,25,shop,0
2578,23,Female,Sweden,943,52,31,155,2022-02-08,2022-03-19,0,0,login,0
2578,23,Female,Sweden,943,52,31,155,2022-02-08,2022-04-14,0,0,view_advert,64
2578,23,Female,Sweden,943,52,31,155,2022-02-08,2022-04-23,0,0,view_advert,61
2579,27,Female,Spain,2460,9,40,200,2022-03-10,2022-05-09,17,32,shop,0
2579,27,Female,Spain,2460,9,40,200,2022-03-10,2022-06-19,0,0,view_advert,24
2579,27,Female,Spain,2460,9,40,200,2022-03-10,2022-04-29,0,0,login,0
2579,27,Female,Spain,2460,9,40,200,2022-03-10,2022-05-27,0,0,view_advert,51
2579,27,Female,Spain,2460,9,40,200,2022-03-10,2022-05-28,0,0,login,0
2579,27,Female,Spain,2460,9,40,200,2022-03-10,2022-05-18,97,60,shop,0
2579,27,Female,Spain,2460,9,40,200,2022-03-10,2022-03-22,0,0,login,0
2579,27,Female,Spain,2460,9,40,200,2022-03-10,2022-05-23,0,0,view_advert,23
2579,27,Female,Spain,2460,9,40,200,2022-03-10,2022-05-06,0,0,view_advert,90
2579,27,Female,Spain,2460,9,40,200,2022-03-10,2022-05-05,0,0,view_advert,42
2579,27,Female,Spain,2460,9,40,200,2022-03-10,2022-04-19,98,49,shop,0
2580,34,Female,Croatia,2908,9,37,185,2022-04-22,2022-05-16,61,46,shop,0
2580,34,Female,Croatia,2908,9,37,185,2022-04-22,2022-04-24,0,0,login,0
2580,34,Female,Croatia,2908,9,37,185,2022-04-22,2022-06-14,0,0,login,0
2580,34,Female,Croatia,2908,9,37,185,2022-04-22,2022-05-09,0,0,login,0
2580,34,Female,Croatia,2908,9,37,185,2022-04-22,2022-06-01,0,0,view_advert,33
2580,34,Female,Croatia,2908,9,37,185,2022-04-22,2022-06-21,0,0,view_advert,57
2581,48,Male,Belgium,2635,26,2,10,2022-06-24,2022-06-25,0,0,view_advert,13
2582,35,Female,France,1138,80,4,20,2022-03-09,2022-03-26,0,0,view_advert,44
2582,35,Female,France,1138,80,4,20,2022-03-09,2022-03-24,0,0,view_advert,42
2582,35,Female,France,1138,80,4,20,2022-03-09,2022-04-29,87,17,shop,0
2582,35,Female,France,1138,80,4,20,2022-03-09,2022-05-30,0,0,login,0
2582,35,Female,France,1138,80,4,20,2022-03-09,2022-05-20,66,47,shop,0
2582,35,Female,France,1138,80,4,20,2022-03-09,2022-05-29,0,0,view_advert,77
2583,49,Female,Czech Republic,81,89,34,170,2022-04-17,2022-05-29,0,0,login,0
2583,49,Female,Czech Republic,81,89,34,170,2022-04-17,2022-06-27,0,0,view_advert,56
2583,49,Female,Czech Republic,81,89,34,170,2022-04-17,2022-04-21,0,0,login,0
2583,49,Female,Czech Republic,81,89,34,170,2022-04-17,2022-06-20,94,60,shop,0
2583,49,Female,Czech Republic,81,89,34,170,2022-04-17,2022-06-20,0,0,login,0
2584,50,Female,Monaco,612,47,7,35,2022-04-03,2022-04-26,76,90,shop,0
2584,50,Female,Monaco,612,47,7,35,2022-04-03,2022-06-13,0,0,login,0
2584,50,Female,Monaco,612,47,7,35,2022-04-03,2022-04-14,0,0,login,0
2584,50,Female,Monaco,612,47,7,35,2022-04-03,2022-06-12,85,98,shop,0
2585,25,Female,Finland,2492,59,29,145,2022-05-31,2022-06-25,0,0,login,0
2586,32,Male,Austria,86,27,23,115,2022-06-14,2022-06-20,0,0,view_advert,71
2586,32,Male,Austria,86,27,23,115,2022-06-14,2022-06-20,64,21,shop,0
2586,32,Male,Austria,86,27,23,115,2022-06-14,2022-06-25,0,0,login,0
2586,32,Male,Austria,86,27,23,115,2022-06-14,2022-06-28,0,0,view_advert,18
2586,32,Male,Austria,86,27,23,115,2022-06-14,2022-06-23,3,48,shop,0
2586,32,Male,Austria,86,27,23,115,2022-06-14,2022-06-22,87,4,shop,0
2586,32,Male,Austria,86,27,23,115,2022-06-14,2022-06-27,0,0,view_advert,34
2587,48,Male,San Marino,711,90,27,135,2022-04-20,2022-06-23,0,0,login,0
2587,48,Male,San Marino,711,90,27,135,2022-04-20,2022-04-24,0,0,view_advert,31
2587,48,Male,San Marino,711,90,27,135,2022-04-20,2022-05-02,25,9,shop,0
2587,48,Male,San Marino,711,90,27,135,2022-04-20,2022-06-17,0,0,view_advert,90
2587,48,Male,San Marino,711,90,27,135,2022-04-20,2022-05-28,56,47,shop,0
2587,48,Male,San Marino,711,90,27,135,2022-04-20,2022-05-11,0,0,view_advert,97
2587,48,Male,San Marino,711,90,27,135,2022-04-20,2022-06-27,0,0,login,0
2587,48,Male,San Marino,711,90,27,135,2022-04-20,2022-06-26,0,0,view_advert,27
2587,48,Male,San Marino,711,90,27,135,2022-04-20,2022-04-22,27,89,shop,0
2587,48,Male,San Marino,711,90,27,135,2022-04-20,2022-06-23,0,0,login,0
2588,16,Male,Estonia,2904,80,28,140,2022-03-07,2022-03-17,0,0,view_advert,8
2588,16,Male,Estonia,2904,80,28,140,2022-03-07,2022-04-28,0,0,view_advert,62
2588,16,Male,Estonia,2904,80,28,140,2022-03-07,2022-05-26,27,11,shop,0
2588,16,Male,Estonia,2904,80,28,140,2022-03-07,2022-05-03,0,0,view_advert,44
2588,16,Male,Estonia,2904,80,28,140,2022-03-07,2022-03-22,0,0,view_advert,60
2588,16,Male,Estonia,2904,80,28,140,2022-03-07,2022-03-21,69,36,shop,0
2588,16,Male,Estonia,2904,80,28,140,2022-03-07,2022-06-17,46,74,shop,0
2589,20,Female,Portugal,1199,97,33,165,2022-02-04,2022-03-11,0,0,view_advert,76
2589,20,Female,Portugal,1199,97,33,165,2022-02-04,2022-06-07,0,0,view_advert,73
2589,20,Female,Portugal,1199,97,33,165,2022-02-04,2022-06-25,0,0,login,0
2589,20,Female,Portugal,1199,97,33,165,2022-02-04,2022-04-26,0,0,view_advert,54
2589,20,Female,Portugal,1199,97,33,165,2022-02-04,2022-03-13,0,0,view_advert,0
2590,39,Female,United Kingdom,2734,76,11,55,2022-03-23,2022-05-05,69,33,shop,0
2590,39,Female,United Kingdom,2734,76,11,55,2022-03-23,2022-06-09,0,0,view_advert,19
2590,39,Female,United Kingdom,2734,76,11,55,2022-03-23,2022-05-05,0,0,view_advert,80
2590,39,Female,United Kingdom,2734,76,11,55,2022-03-23,2022-05-04,21,31,shop,0
2590,39,Female,United Kingdom,2734,76,11,55,2022-03-23,2022-03-31,0,0,view_advert,77
2590,39,Female,United Kingdom,2734,76,11,55,2022-03-23,2022-05-11,0,0,view_advert,64
2590,39,Female,United Kingdom,2734,76,11,55,2022-03-23,2022-04-17,0,0,login,0
2590,39,Female,United Kingdom,2734,76,11,55,2022-03-23,2022-06-25,38,36,shop,0
2590,39,Female,United Kingdom,2734,76,11,55,2022-03-23,2022-03-25,0,0,view_advert,47
2590,39,Female,United Kingdom,2734,76,11,55,2022-03-23,2022-06-25,65,46,shop,0
2590,39,Female,United Kingdom,2734,76,11,55,2022-03-23,2022-06-26,54,7,shop,0
2591,29,Female,Iceland,2010,53,18,90,2022-04-20,2022-05-22,0,0,login,0
2591,29,Female,Iceland,2010,53,18,90,2022-04-20,2022-06-29,0,0,view_advert,77
2591,29,Female,Iceland,2010,53,18,90,2022-04-20,2022-06-04,29,60,shop,0
2591,29,Female,Iceland,2010,53,18,90,2022-04-20,2022-05-08,0,0,view_advert,25
2591,29,Female,Iceland,2010,53,18,90,2022-04-20,2022-06-08,84,76,shop,0
2591,29,Female,Iceland,2010,53,18,90,2022-04-20,2022-05-21,0,0,login,0
2591,29,Female,Iceland,2010,53,18,90,2022-04-20,2022-06-09,0,0,view_advert,58
2591,29,Female,Iceland,2010,53,18,90,2022-04-20,2022-06-23,0,0,login,0
2591,29,Female,Iceland,2010,53,18,90,2022-04-20,2022-04-27,0,0,login,0
2591,29,Female,Iceland,2010,53,18,90,2022-04-20,2022-06-25,0,0,login,0
2592,27,Male,Belgium,3298,69,34,170,2022-04-15,2022-05-16,0,0,login,0
2592,27,Male,Belgium,3298,69,34,170,2022-04-15,2022-05-04,88,62,shop,0
2592,27,Male,Belgium,3298,69,34,170,2022-04-15,2022-05-30,0,0,login,0
2592,27,Male,Belgium,3298,69,34,170,2022-04-15,2022-06-13,0,0,view_advert,30
2592,27,Male,Belgium,3298,69,34,170,2022-04-15,2022-05-05,83,38,shop,0
2592,27,Male,Belgium,3298,69,34,170,2022-04-15,2022-06-29,0,0,view_advert,37
2592,27,Male,Belgium,3298,69,34,170,2022-04-15,2022-06-16,0,0,view_advert,78
2592,27,Male,Belgium,3298,69,34,170,2022-04-15,2022-06-04,0,0,view_advert,32
2592,27,Male,Belgium,3298,69,34,170,2022-04-15,2022-04-20,0,0,login,0
2592,27,Male,Belgium,3298,69,34,170,2022-04-15,2022-05-14,0,0,view_advert,17
2592,27,Male,Belgium,3298,69,34,170,2022-04-15,2022-06-29,0,0,view_advert,76
2593,48,Female,Montenegro,3364,28,28,140,2022-03-18,2022-03-26,51,34,shop,0
2593,48,Female,Montenegro,3364,28,28,140,2022-03-18,2022-05-02,0,0,login,0
2593,48,Female,Montenegro,3364,28,28,140,2022-03-18,2022-05-14,0,0,login,0
2593,48,Female,Montenegro,3364,28,28,140,2022-03-18,2022-04-21,0,0,view_advert,8
2593,48,Female,Montenegro,3364,28,28,140,2022-03-18,2022-04-09,43,57,shop,0
2593,48,Female,Montenegro,3364,28,28,140,2022-03-18,2022-06-26,0,0,login,0
2593,48,Female,Montenegro,3364,28,28,140,2022-03-18,2022-05-28,0,0,view_advert,90
2593,48,Female,Montenegro,3364,28,28,140,2022-03-18,2022-03-25,48,89,shop,0
